"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","12092017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","17082017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","09082017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","30062017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","30062017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","12062017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","04052017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","29032017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","29032017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","21032017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","31012017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","12012017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","04012017"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27102016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27102016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27082016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27082016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","23082016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","09082016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","22072016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","08062016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","03062016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","13052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","07052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","06052016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","05022016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","18012016"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","23112015"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","19092015"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","31012015"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","28012015"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","05012015"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}","27062000"
"25313011263","{""$date"":""2020-07-28T07:06:26.479Z""}",
"61045001044","{""$date"":""2020-07-28T07:06:25.969Z""}",
"80842000156","{""$date"":""2020-07-28T07:06:20.719Z""}",
"84758000039","{""$date"":""2020-07-28T07:06:19.236Z""}",
"41253001451","{""$date"":""2020-07-28T07:06:19.233Z""}",
"31949001485","{""$date"":""2020-07-28T07:06:19.052Z""}",
"50328000087","{""$date"":""2020-07-28T07:06:17.718Z""}",
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","31012020"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","22022020"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","25012020"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","16012020"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","01012020"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","10122019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","19102019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","17092019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","13082019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","09072019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","25062019"
"3009CD0173067","{""$date"":""2020-07-28T07:06:15.994Z""}","17052019"
"34733001201","{""$date"":""2020-07-28T07:06:14.591Z""}",
"55466001196","{""$date"":""2020-07-28T07:06:14.161Z""}",
"51708002392","{""$date"":""2020-07-28T07:06:12.797Z""}","06062020"
"51708002392","{""$date"":""2020-07-28T07:06:12.797Z""}","13112019"
"51708002392","{""$date"":""2020-07-28T07:06:12.797Z""}",
"86671000001","{""$date"":""2020-07-28T07:06:09.614Z""}",
"30769001581","{""$date"":""2020-07-28T07:06:09.144Z""}",
"30769001581","{""$date"":""2020-07-28T07:06:09.144Z""}",
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","16032020"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","08012020"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","22112019"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","15092018"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","21082018"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","06072018"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","16052018"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","16122017"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","07032017"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","26122013"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","06062018"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","06072017"
"3008CD0034267","{""$date"":""2020-07-28T07:06:08.850Z""}","07032017"
"3004CD0129026","{""$date"":""2020-07-28T07:06:07.442Z""}",
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","25082008"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","11082007"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","30082019"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","19072016"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","04022005"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","12022008"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}","17012007"
"794491420000432","{""$date"":""2020-07-28T07:06:06.758Z""}",
"32674002768","{""$date"":""2020-07-28T07:06:06.535Z""}",
"75955000097","{""$date"":""2020-07-28T07:06:04.413Z""}",
"34027003682","{""$date"":""2020-07-28T07:06:04.282Z""}",
"3009CD0173070","{""$date"":""2020-07-28T07:06:04.159Z""}","14042019"
"3009CD0173070","{""$date"":""2020-07-28T07:06:04.159Z""}","30102018"
"54971001623","{""$date"":""2020-07-28T07:06:02.961Z""}",
"72294000827","{""$date"":""2020-07-28T07:06:02.938Z""}","21032020"
"72294000827","{""$date"":""2020-07-28T07:06:02.938Z""}",
"45640000451","{""$date"":""2020-07-28T07:06:02.687Z""}",
"47689000557","{""$date"":""2020-07-28T07:06:01.726Z""}",
"89899000024","{""$date"":""2020-07-28T07:06:01.446Z""}",
"42419000585","{""$date"":""2020-07-28T07:06:01.156Z""}",
"3021CD0119294","{""$date"":""2020-07-28T07:05:59.150Z""}","30072016"
"620361420000528","{""$date"":""2020-07-28T07:05:57.203Z""}","29072015"
"620361420000528","{""$date"":""2020-07-28T07:05:57.203Z""}",
"3078CD0357324","{""$date"":""2020-07-28T07:05:56.573Z""}",
"41740001188","{""$date"":""2020-07-28T07:05:54.324Z""}",
"41740001188","{""$date"":""2020-07-28T07:05:54.324Z""}",
"46653002861","{""$date"":""2020-07-28T07:05:53.424Z""}",
"47700001398","{""$date"":""2020-07-28T07:05:52.610Z""}",
"3009CD0173069","{""$date"":""2020-07-28T07:05:52.013Z""}",
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","23072019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","24022020"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","24022020"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","19112019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","08112019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","05112019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","21082019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","24072019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","08072019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","24062019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","03062019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","03062019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","03012019"
"3004CD0129023","{""$date"":""2020-07-28T07:05:50.949Z""}","02012019"
"3054CD0291467","{""$date"":""2020-07-28T07:05:50.417Z""}","03042020"
"3054CD0291467","{""$date"":""2020-07-28T07:05:50.417Z""}","24082016"
"83492000094","{""$date"":""2020-07-28T07:05:46.632Z""}",
"59678000541","{""$date"":""2020-07-28T07:05:45.417Z""}",
"44736000142","{""$date"":""2020-07-28T07:05:44.907Z""}",
"72370000613","{""$date"":""2020-07-28T07:05:44.186Z""}",
"33232002811","{""$date"":""2020-07-28T07:05:42.936Z""}",
"3029CD0273214","{""$date"":""2020-07-28T07:05:42.754Z""}","25072018"
"3029CD0273214","{""$date"":""2020-07-28T07:05:42.754Z""}","25022016"
"3029CD0273214","{""$date"":""2020-07-28T07:05:42.754Z""}","25112015"
"3029CD0273214","{""$date"":""2020-07-28T07:05:42.754Z""}","26042019"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","29052010"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","22082019"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","30062018"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","20032018"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","28022018"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","25052017"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","24022017"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","09092011"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}","04112009"
"866771420000015","{""$date"":""2020-07-28T07:05:42.730Z""}",
"80146000604","{""$date"":""2020-07-28T07:05:40.173Z""}",
"58100000046","{""$date"":""2020-07-28T07:05:38.532Z""}",
"60744000561","{""$date"":""2020-07-28T07:05:38.054Z""}",
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}","04012020"
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}","22042019"
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}","13042019"
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}","04112017"
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}","07052007"
"31986002936","{""$date"":""2020-07-28T07:05:36.894Z""}",
"3003CD0109380","{""$date"":""2020-07-28T07:05:36.156Z""}",
"85825000245","{""$date"":""2020-07-28T07:05:34.514Z""}",
"41280000922","{""$date"":""2020-07-28T07:05:32.899Z""}",
"75342000683","{""$date"":""2020-07-28T07:05:32.835Z""}",
"54070001676","{""$date"":""2020-07-28T07:05:31.565Z""}",
"58257000254","{""$date"":""2020-07-28T07:05:30.744Z""}",
"62116000428","{""$date"":""2020-07-28T07:05:30.444Z""}",
"78719000198","{""$date"":""2020-07-28T07:05:30.020Z""}",
"44613004641","{""$date"":""2020-07-28T07:05:29.464Z""}","29022020"
"44613004641","{""$date"":""2020-07-28T07:05:29.464Z""}","27102014"
"44613004641","{""$date"":""2020-07-28T07:05:29.464Z""}","12092011"
"44613004641","{""$date"":""2020-07-28T07:05:29.464Z""}",
"82061000075","{""$date"":""2020-07-28T07:05:27.717Z""}",
"34482014012","{""$date"":""2020-07-28T07:05:25.987Z""}",
"34482014012","{""$date"":""2020-07-28T07:05:25.987Z""}",
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","05022020"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","29012020"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","31122019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","17122019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","10122019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","05122019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","29112019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","26112019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","19112019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","08102019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","13092019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","06082019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","31072019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","28072019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","24072019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","06072019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","07062019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","02062019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","15052019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","29042019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","11042019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","10042019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","29032019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","14032019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","06032019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","05032019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","22022019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","11022019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","10012019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","09012019"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","21122018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","21122018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","16102018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","30062018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","30042018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","13042018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","08042018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","03032018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","03032018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","19022018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","13022018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","30012018"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","20122017"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","05122017"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","23102017"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","08102017"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","31122016"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","11062013"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","24092011"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","24092011"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","16062009"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","25022009"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}","25022009"
"33083002224","{""$date"":""2020-07-28T07:05:24.520Z""}",
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","03062013"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","01022020"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","26122019"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","09122019"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","23112019"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","09112019"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","18092019"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","22082018"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","04082018"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","29082017"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","16082017"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","09062016"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","10052016"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}","03062013"
"61372000705","{""$date"":""2020-07-28T07:05:23.104Z""}",
"74216000164","{""$date"":""2020-07-28T07:05:22.383Z""}",
"3003CD0109379","{""$date"":""2020-07-28T07:05:21.987Z""}","19082017"
"3003CD0109379","{""$date"":""2020-07-28T07:05:21.987Z""}","23022015"
"46641001549","{""$date"":""2020-07-28T07:05:21.760Z""}",
"59869000360","{""$date"":""2020-07-28T07:05:19.346Z""}",
"3061CD0134438","{""$date"":""2020-07-28T07:05:17.223Z""}",
"41460000349","{""$date"":""2020-07-28T07:05:17.107Z""}",
"41460000349","{""$date"":""2020-07-28T07:05:17.107Z""}",
"65898000105","{""$date"":""2020-07-28T07:05:16.477Z""}",
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","24122019"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","07122019"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","17082018"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","22022016"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","09022012"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}","27032009"
"889441420000003","{""$date"":""2020-07-28T07:05:15.855Z""}",
"80569000274","{""$date"":""2020-07-28T07:05:15.571Z""}",
"75503000320","{""$date"":""2020-07-28T07:05:13.361Z""}",
"54957000028","{""$date"":""2020-07-28T07:05:12.955Z""}",
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","28012020"
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","21012020"
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","10062014"
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","28122012"
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","27052009"
"3029CD0273201","{""$date"":""2020-07-28T07:05:11.035Z""}","19102006"
"72966000271","{""$date"":""2020-07-28T07:05:10.233Z""}","18112019"
"72966000271","{""$date"":""2020-07-28T07:05:10.233Z""}",
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","15012020"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","27122019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","07112019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","29102019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","26102019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","22102019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","05092019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","13082019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","13082019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","29072019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","19072019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","31052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","30052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","27052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","15052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","10052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","09052019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","27042019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","26042019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","23032019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","21032019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","13022019"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","13122018"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","17112018"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","06112018"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}","18052018"
"32933001673","{""$date"":""2020-07-28T07:05:08.351Z""}",
"76293000504","{""$date"":""2020-07-28T07:05:06.342Z""}",
"51431002200","{""$date"":""2020-07-28T07:05:05.541Z""}","19072019"
"51431002200","{""$date"":""2020-07-28T07:05:05.541Z""}","02072019"
"51431002200","{""$date"":""2020-07-28T07:05:05.541Z""}","11072018"
"51431002200","{""$date"":""2020-07-28T07:05:05.541Z""}",
"39800000691","{""$date"":""2020-07-28T07:05:05.442Z""}",
"42162001299","{""$date"":""2020-07-28T07:05:03.278Z""}",
"74070000245","{""$date"":""2020-07-28T07:05:01.789Z""}",
"3078CD0357323","{""$date"":""2020-07-28T07:05:01.785Z""}","07092018"
"3078CD0357323","{""$date"":""2020-07-28T07:05:01.785Z""}","27082018"
"3078CD0357323","{""$date"":""2020-07-28T07:05:01.785Z""}","27112015"
"3078CD0357323","{""$date"":""2020-07-28T07:05:01.785Z""}","29062015"
"3078CD0357323","{""$date"":""2020-07-28T07:05:01.785Z""}","20052011"
"3000CD0172044","{""$date"":""2020-07-28T07:04:59.399Z""}","22012020"
"64501000441","{""$date"":""2020-07-28T07:04:59.220Z""}","29072018"
"64501000441","{""$date"":""2020-07-28T07:04:59.220Z""}","23122019"
